cbsa_code,metric,period,value
10820,labor_force_rate,2019,0.656471
10820,labor_force_rate,2024,0.630104
10820,poverty_rate,2014,0.099815
10820,poverty_rate,2019,0.075978
10820,poverty_rate,2024,0.089768
10820,rent_burden,2014,0.508201
10820,rent_burden,2019,0.476025
10820,rent_burden,2024,0.429868
10820,vacancy_rate,2014,0.228275
10820,vacancy_rate,2019,0.212226
10820,vacancy_rate,2024,0.21552
10860,commute_minutes,2014,25.019901
10860,commute_minutes,2019,28.299163
10860,commute_minutes,2024,23.330378
10860,gross_rent,2014,727.0
10860,gross_rent,2019,692.0
10860,gross_rent,2024,902.0
10860,labor_force_rate,2014,0.588731
10860,labor_force_rate,2019,0.551159
10860,labor_force_rate,2024,0.558562
10860,poverty_rate,2014,0.204875
10860,poverty_rate,2019,0.231149
10860,poverty_rate,2024,0.238882
10860,rent_burden,2014,0.418919
10860,rent_burden,2019,0.507262
10860,rent_burden,2024,0.539479
10860,vacancy_rate,2014,0.167356
10860,vacancy_rate,2019,0.248246
10860,vacancy_rate,2024,0.191767
10900,commute_minutes,2014,27.541063
10900,commute_minutes,2019,28.024416
10900,commute_minutes,2024,27.472825
10900,gross_rent,2014,934.0
10900,gross_rent,2019,1066.0
10900,gross_rent,2024,1365.0
10900,labor_force_rate,2014,0.647158
10900,labor_force_rate,2019,0.642289
10900,labor_force_rate,2024,0.641959
10900,poverty_rate,2014,0.111997
10900,poverty_rate,2019,0.10399
10900,poverty_rate,2024,0.101979
10900,rent_burden,2014,0.544325
10900,rent_burden,2019,0.507666
10900,rent_burden,2024,0.517676
10900,vacancy_rate,2014,0.086123
10900,vacancy_rate,2019,0.083082
10900,vacancy_rate,2024,0.061397
10940,commute_minutes,2014,22.088042
10940,commute_minutes,2019,23.941449
10940,commute_minutes,2024,23.915344
10940,gross_rent,2014,586.0
10940,gross_rent,2019,687.0
10940,gross_rent,2024,834.0
10940,labor_force_rate,2014,0.524464
10940,labor_force_rate,2019,0.513555
10940,labor_force_rate,2024,0.527482
10940,poverty_rate,2014,0.188327
10940,poverty_rate,2019,0.167434
10940,poverty_rate,2024,0.139685
10940,rent_burden,2014,0.561345
10940,rent_burden,2019,0.509151
10940,rent_burden,2024,0.469366
10940,vacancy_rate,2014,0.095578
10940,vacancy_rate,2019,0.079302
10940,vacancy_rate,2024,0.081214
10980,commute_minutes,2014,17.042045
10980,commute_minutes,2019,16.657718
10980,commute_minutes,2024,17.476619
10980,gross_rent,2014,550.0
10980,gross_rent,2019,596.0
10980,gross_rent,2024,673.0
10980,labor_force_rate,2014,0.570295
10980,labor_force_rate,2019,0.565957
10980,labor_force_rate,2024,0.539382
10980,poverty_rate,2014,0.175108
10980,poverty_rate,2019,0.142908
10980,poverty_rate,2024,0.17959
10980,rent_burden,2014,0.493097
10980,rent_burden,2019,0.405638
10980,rent_burden,2024,0.512442
10980,vacancy_rate,2014,0.195697
10980,vacancy_rate,2019,0.20578
