NAME,B25064_001E,B25070_007E,B25070_008E,B25070_009E,B25070_010E,B25070_001E,B25070_011E,B25002_003E,B25002_001E,B08013_001E,B08012_001E,B17001_002E,B17001_001E,B23025_002E,B23025_001E,metropolitan statistical area/micropolitan statistical area,metropolitan division,geo_level,geo_code,parent_cbsa,year
"Port Lavaca, TX Micro Area",742,70,77,364,471,2307,316,3662,11535,191470,8692,4203,21287,10009,16524,38920,,msa,38920,,2014
"Port St. Lucie, FL Metro Area",977,3931,2833,4894,13012,43114,3842,47589,215521,4219285,156058,69264,427703,195623,357354,38940,,msa,38940,,2014
"Portsmouth, OH Micro Area",550,487,440,819,2222,9185,1610,4542,34100,678795,26465,18284,74570,31209,63070,39020,,msa,39020,,2014
"Pottsville, PA Micro Area",627,1384,491,1086,2472,14702,1762,10110,69232,1566005,60649,18679,139848,69989,121675,39060,,msa,39060,,2014
"Prescott, AZ Metro Area",850,2190,1848,2329,7080,27460,2724,19783,111291,1685685,73527,33813,210479,91282,179963,39140,,msa,39150,,2014
"Price, UT Micro Area",594,194,84,180,365,2355,171,1752,9586,139095,8691,2885,20414,9947,16027,39220,,msa,39220,,2014
"Prineville, OR Micro Area",724,172,191,210,768,2832,382,1282,10259,138265,6970,4291,20639,9187,17087,39260,,msa,39260,,2014
"Providence-Warwick, RI-MA Metro Area",885,23356,15086,19794,58636,241873,14173,73091,693661,18301735,734878,211778,1547987,863591,1309631,39300,,msa,39300,,2014
"Provo-Orem, UT Metro Area",880,3991,3152,4408,11681,48138,2900,7541,156076,4649955,217535,74135,538134,253706,375399,39340,,msa,39340,,2014
"Pueblo, CO Metro Area",761,1774,1544,2211,5958,22043,1362,6955,69784,1281800,62464,30102,156001,73695,126659,39380,,msa,39380,,2014
"Pullman, WA Micro Area",695,487,389,723,3952,9446,977,2374,19548,284070,18775,12948,39557,22617,39903,39420,,msa,39420,,2014
"Punta Gorda, FL Metro Area",900,1054,1002,1644,3875,15147,1456,30011,100959,1175935,49673,20343,159806,62814,143862,39460,,msa,39460,,2014
"Quincy, IL-MO Micro Area",580,731,449,720,1841,8821,918,3703,34411,609760,35462,10503,74866,40105,61525,39500,,msa,39500,,2014
"Racine, WI Metro Area",783,2078,1332,2092,5302,22645,1263,7145,82223,2029835,86220,25174,189941,100053,152991,39540,,msa,39540,,2014
"Raleigh, NC Metro Area",912,12638,8101,13758,32607,148533,7534,40147,480522,13493000,542556,142508,1163236,640295,916690,39580,,msa,39580,,2014
"Rapid City, SD Metro Area",779,1490,1258,1398,3234,17420,1470,6680,61759,1213565,66922,16207,134876,75152,109270,39660,,msa,39660,,2014
"Warsaw, IN Micro Area",698,415,251,436,1222,6733,639,7849,37263,737865,35203,9401,76080,40340,60515,47700,,msa,47700,,2014
"Washington, IN Micro Area",595,148,120,199,429,2949,373,1021,12483,298885,13464,4036,31553,15012,23806,47780,,msa,47780,,2014
"Washington, NC Micro Area",653,371,317,422,1265,5630,1097,6161,25055,417115,17574,9362,47124,21157,38444,47820,,msa,47820,,2014
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1479,72462,53072,66708,165745,767473,35062,154004,2266555,100063525,2920249,483149,5758974,3359925,4635879,47900,,msa,47900,,2014
"Washington Court House, OH Micro Area",701,449,250,383,1045,4461,342,1139,12671,258070,11779,5142,28183,13713,22748,47920,,msa,47920,,2014
"Waterloo-Cedar Falls, IA Metro Area",682,1676,996,1401,5476,19919,1351,5062,71908,1332550,80967,23582,161010,91636,136086,47940,,msa,47940,,2014
"Watertown, SD Micro Area",600,202,290,307,486,3642,289,861,12527,207070,14189,2899,27193,15709,21515,47980,,msa,47980,,2014
"Watertown-Fort Atkinson, WI Micro Area",761,757,571,746,1674,9231,538,2953,35220,952990,41045,9064,80804,46704,67076,48020,,msa,48020,,2014
"Watertown-Fort Drum, NY Metro Area",941,1598,1156,1382,3630,19833,2713,13486,58308,936140,50946,16917,112769,60090,91718,48060,,msa,48060,,2014
"Wauchula, FL Micro Area",648,217,114,91,560,2132,250,2133,9667,226155,9053,7910,25716,10726,20809,48100,,msa,48100,,2014
"Wausau, WI Metro Area",690,1343,577,1358,2935,14145,928,4648,58040,1243650,65711,15171,132896,74898,106643,48140,,msa,48140,,2014
"Waycross, GA Micro Area",633,463,512,425,1316,6802,1317,3770,24329,421795,19544,12482,52037,22330,43150,48180,,msa,48180,,2014
"Weatherford, OK Micro Area",614,296,126,143,866,4117,638,2020,12322,240950,13113,4486,26984,14310,22393,48220,,msa,48220,,2014
"Weirton-Steubenville, WV-OH Metro Area",598,1146,593,1093,2749,14041,1937,6823,58055,1239600,49041,19552,118780,56145,101711,48260,,msa,48260,,2014
"Wenatchee, WA Metro Area",784,893,1081,984,2220,13468,1343,10532,51855,882160,47008,16892,111807,54912,87477,48300,,msa,48300,,2014
"Kalamazoo-Portage, MI Metro Area",718,3498,2935,3827,11250,42055,3131,18607,146827,3004505,143217,61322,321140,169229,263709,28020,,msa,28020,,2014
"Kalispell, MT Micro Area",771,1164,862,830,2366,11088,908,10111,47184,741110,39045,12490,91225,46998,73641,28060,,msa,28060,,2014
"Kankakee, IL Metro Area",808,936,596,1090,3236,13029,982,3759,45189,1108465,47102,17207,108284,55623,88144,28100,,msa,28100,,2014
"Kansas City, MO-KS Metro Area",839,21996,15576,20708,61420,267043,16470,84204,876997,21492050,944209,253896,2008075,1084321,1582217,28140,,msa,28140,,2014
"Kapaa, HI Micro Area",1265,852,453,744,1684,8349,834,7717,30112,655050,29799,7920,67669,34964,55049,28180,,msa,28180,,2014
"Kearney, NE Micro Area",708,424,411,792,1160,7213,619,1590,22254,433565,28201,5905,51286,31274,42368,28260,,msa,28260,,2014
"Keene, NH Micro Area",938,1031,597,951,2235,9060,535,4123,34782,806255,35913,8427,71764,42948,63932,28300,,msa,28300,,2014
"Kendallville, IN Micro Area",641,482,216,338,641,4321,407,2444,20147,473335,20567,5930,46446,23924,36621,28340,,msa,28340,,2014
"Kennett, MO Micro Area",512,391,469,502,789,4787,580,1637,14364,221985,11138,8271,30967,12727,24597,28380,,msa,28380,,2014
"Kennewick-Richland, WA Metro Area",812,2061,1657,2762,6462,29295,1707,5377,96209,2384945,110950,40836,262419,126753,196930,28420,,msa,28420,,2014
"Kerrville, TX Micro Area",782,491,225,497,1184,5899,778,3569,23922,366295,19213,7818,48239,22409,41116,28500,,msa,28500,,2014
"Ketchikan, AK Micro Area",1054,220,116,205,455,2320,183,894,6199,86385,6508,1540,13438,7495,10820,28540,,msa,28540,,2014
"Key West, FL Micro Area",1400,1146,878,1339,3457,11213,670,24443,52861,666335,35503,10240,73684,41373,65228,28580,,msa,28580,,2014
"Kill Devil Hills, NC Micro Area",1014,384,321,321,880,4961,581,19392,35699,365060,18485,3957,37922,21471,31888,28620,,msa,28620,,2014
"Killeen-Temple, TX Metro Area",871,5187,4265,5026,9545,57786,4687,29161,164223,3574670,177492,57331,395077,202174,313229,28660,,msa,28660,,2014
"Kingsport-Bristol-Bristol, TN-VA Metro Area",600,2523,1914,2973,6480,33563,4326,17512,147174,2769515,121784,51408,302814,141713,253574,28700,,msa,28700,,2014
"Kingston, NY Metro Area",1014,2005,1554,1714,6187,21146,1919,14350,83738,2162585,77744,21385,174070,95498,151331,28740,,msa,28740,,2014
"Wichita, KS Metro Area",718,6662,5146,6761,16513,80775,5761,26732,268563,5446290,286642,89746,624991,326005,485760,48620,,msa,48620,,2014
"West Plains, MO Micro Area",553,330,334,345,1261,5109,781,1986,18046,284155,15056,9062,39719,17448,31465,48460,,msa,48460,,2014
"Wheeling, WV-OH Metro Area",554,1567,662,1087,2914,16064,2187,8847,69283,1340765,60711,21337,139142,68994,121406,48540,,msa,48540,,2014
"Whitewater-Elkhorn, WI Micro Area",820,1073,694,1146,2991,12750,929,11752,51598,1221840,48976,13570,99933,56741,82456,48580,,msa,48580,,2014
"Wichita Falls, TX Metro Area",729,1503,1047,1526,4210,19326,1399,9725,65042,1054050,65388,22213,137896,75104,120521,48660,,msa,48660,,2014
"Williamsport, PA Metro Area",699,919,855,1136,3090,13819,1319,6578,52586,1029980,51445,16395,111109,58716,95528,48700,,msa,48700,,2014
"Williston, ND Micro Area",756,169,72,143,490,3563,335,1950,13063,245760,14093,2179,26541,15250,21229,48780,,msa,48780,,2014
"Willmar, MN Micro Area",664,402,262,437,1006,4353,352,2696,19581,360235,20610,5561,41642,23145,33501,48820,,msa,48820,,2014
"Wilmington, NC Metro Area",893,3473,2507,3965,11103,41542,2811,22617,129947,2534220,115559,46546,256916,139275,215969,48900,,msa,48900,,2014
"Wilmington, OH Micro Area",685,467,238,303,1270,5588,641,2023,18075,445505,17187,6855,40555,20486,32757,48940,,msa,48940,,2014
"Wilson, NC Micro Area",727,1024,931,1074,3280,12801,1080,3617,35643,647170,32481,19140,79870,38814,64020,48980,,msa,48980,,2014
"Winchester, VA-WV Metro Area",893,1236,1170,1592,3240,17256,2778,7017,57521,1725095,58289,13482,128193,66255,104020,49020,,msa,49020,,2014
"Winnemucca, NV Micro Area",781,66,50,112,261,1651,261,1073,7165,229550,7412,1671,16635,8631,12842,49080,,msa,49080,,2014
"Winona, MN Micro Area",629,356,267,256,1714,5674,377,1796,20877,452125,26121,7109,47160,30398,42855,49100,,msa,49100,,2014
"Winston-Salem, NC Metro Area",696,6676,4664,6403,19158,80538,7056,32596,288897,6179910,270983,113423,634233,319691,514122,49180,,msa,49180,,2014
"Wisconsin Rapids-Marshfield, WI Micro Area",613,646,501,697,1598,8122,601,2083,34198,652875,34238,8216,73174,38859,59668,49220,,msa,49220,,2014
"Woodward, OK Micro Area",654,178,99,50,426,2050,207,1621,8867,177840,9202,2854,19704,9970,16012,49260,,msa,49260,,2014
"Wooster, OH Micro Area",666,1142,534,711,2226,11404,956,3268,45861,1043480,50165,14888,111162,56947,89505,49300,,msa,49300,,2014
"Worcester, MA-CT Metro Area",920,11120,7226,9522,27589,117759,6682,32412,377254,11925550,429145,103293,894426,502120,743152,49340,,msa,49340,,2014
"Worthington, MN Micro Area",602,198,118,184,414,2214,201,723,8561,168830,9719,3448,21249,11090,16551,49380,,msa,49380,,2014
"Yakima, WA Metro Area",771,2755,2327,3009,7151,30430,2297,6289,86006,1866210,94530,54474,242320,111418,179724,49420,,msa,49420,,2014
"Yankton, SD Micro Area",571,219,86,134,485,2583,293,888,9728,160430,10786,2865,20888,11708,18258,49460,,msa,49460,,2014
"York-Hanover, PA Metro Area",838,3446,2620,3957,9684,42101,2754,11534,179812,5526970,204592,44374,429027,235684,349859,49620,,msa,49620,,2014
"Youngstown-Warren-Boardman, OH-PA Metro Area",627,5487,4081,5838,15377,67233,6978,28712,259029,4890420,226810,91116,539982,264082,456448,49660,,msa,49660,,2014
"Yuba City, CA Metro Area",892,2239,1586,2579,5575,23340,1750,5368,61803,1693275,59208,31750,165720,75902,126841,49700,,msa,49700,,2014
"Yuma, AZ Metro Area",847,1659,1740,1807,4655,21468,1941,18908,88823,1318225,69322,40145,193755,84806,153342,49740,,msa,49740,,2014
"Zanesville, OH Micro Area",637,837,768,1137,2360,11076,1080,3746,37906,857840,35038,16058,83487,40934,68178,49780,,msa,49780,,2014
"Zapata, TX Micro Area",431,96,43,0,228,925,218,1793,6217,101855,4923,5173,14179,5683,9868,49820,,msa,49820,,2014
"Klamath Falls, OR Micro Area",738,841,510,772,2756,9293,914,5664,32812,416975,23962,12068,64921,30262,53218,28900,,msa,28900,,2014
"Kingsville, TX Micro Area",735,358,287,502,1183,5333,659,1963,13153,234595,13482,7852,30734,15560,25476,28780,,msa,28780,,2014
"Kinston, NC Micro Area",662,624,372,830,2562,9390,1009,3750,27321,502145,23334,13758,58101,28079,46987,28820,,msa,28820,,2014
"Kirksville, MO Micro Area",570,351,220,277,1397,4303,407,2035,13388,230275,12089,6956,26899,13827,24879,28860,,msa,28860,,2014
"Knoxville, TN Metro Area",741,9718,6043,7883,23607,106411,12292,42936,383916,8226935,354388,134826,826485,408250,687456,28940,,msa,28940,,2014
"Laredo, TX Metro Area",745,1955,1530,2664,6778,25654,3375,7006,75508,1977450,91309,81776,255549,104285,179164,29700,,msa,29700,,2014
"Las Cruces, NM Metro Area",705,2294,1729,2333,7105,26336,2544,8365,82988,1723535,84559,57837,207701,101570,163412,29740,,msa,29740,,2014
"Las Vegas, NM Micro Area",636,163,145,255,897,3079,738,4275,15581,192095,9237,8096,27509,10576,23590,29780,,msa,29780,,2014
"Las Vegas-Henderson-Paradise, NV Metro Area",1009,28881,22357,32418,80188,335738,16813,135716,851131,20980310,866486,311679,1979101,1035500,1570602,29820,,msa,29820,,2014
"Laurel, MS Micro Area",628,498,443,535,1413,7756,1613,5468,36743,731440,31743,19171,83242,35632,65923,29860,,msa,29860,,2014
"Laurinburg, NC Micro Area",607,230,250,438,1299,4616,863,2253,15184,221530,10372,10559,33876,13208,28479,29900,,msa,29900,,2014
"Lawrence, KS Metro Area",860,1555,1218,1562,6609,21156,988,3610,47444,1161525,57254,19324,104698,65721,94239,29940,,msa,29940,,2014
"Lawrenceburg, TN Micro Area",563,379,142,315,854,4103,787,2233,18165,409560,15760,8050,41435,18816,32558,29980,,msa,29980,,2014
"Kokomo, IN Metro Area",647,752,451,1211,2665,10783,1086,4245,38631,676425,33409,14309,81599,39134,66093,29020,,msa,29020,,2014
"Laconia, NH Micro Area",899,446,380,392,1341,6285,628,12531,37541,766030,28588,6069,59323,32254,49812,29060,,msa,29060,,2014
"La Crosse-Onalaska, WI-MN Metro Area",732,1580,1035,1271,4192,17824,1171,3296,57461,1255435,67891,17756,129848,75951,110356,29100,,msa,29100,,2014
"Lafayette, LA Metro Area",717,3343,2911,4241,11634,55183,8105,21458,198738,5249190,209459,83085,466478,237709,368655,29180,,msa,29180,,2014
"Lafayette-West Lafayette, IN Metro Area",793,2949,1860,3302,9998,33528,2584,7594,85807,1713920,91756,39628,192532,105533,167898,29200,,msa,29200,,2014
"La Grande, OR Micro Area",680,169,210,269,1123,3638,324,1361,11495,172075,9875,4700,24993,11758,20692,29260,,msa,29260,,2014
"LaGrange, GA Micro Area",767,620,720,707,2742,9768,773,3608,28205,559645,26597,14583,66552,32208,52946,29300,,msa,29300,,2014
"Lake Charles, LA Metro Area",755,1563,1625,2033,4938,22956,3023,10300,87634,1785130,84416,33507,197733,96804,156960,29340,,msa,29340,,2014
"Lake City, FL Micro Area",776,419,318,532,1460,6729,914,4746,28460,547415,23376,12607,63145,29621,54420,29380,,msa,29380,,2014
"Lake Havasu City-Kingman, AZ Metro Area",799,1840,1601,2178,5708,25625,2773,31052,111581,1234360,64119,38836,195144,78614,167761,29420,,msa,29420,,2014
"Lakeland-Winter Haven, FL Metro Area",870,5793,4623,5837,17326,67112,6189,61061,281617,5832250,227824,111170,602537,274607,491189,29460,,msa,29460,,2014
"Lamesa, TX Micro Area",524,44,63,97,104,1254,398,835,5198,69345,4510,2192,11567,5146,10694,29500,,msa,29500,,2014
"Lancaster, PA Metro Area",896,5190,3764,5045,15543,59599,3466,10269,204772,5452940,239278,54151,512222,274840,412775,29540,,msa,29540,,2014
"Lansing-East Lansing, MI Metro Area",785,5754,4108,5226,18333,63970,3743,17433,199369,4307405,204513,78892,445829,240637,378776,29620,,msa,29620,,2014
"Laramie, WY Micro Area",727,478,426,711,2728,7711,575,2933,18373,226550,18311,9623,34856,21001,31736,29660,,msa,29660,,2014
"Lawton, OK Metro Area",767,1604,1170,1583,3783,19942,1566,7809,54333,965750,55457,21901,121928,66347,102471,30020,,msa,30020,,2014
"Lebanon, MO Micro Area",601,286,252,189,1082,4066,526,2028,15773,289350,13786,6765,34957,16081,27837,30060,,msa,30060,,2014
"Lebanon, PA Metro Area",761,1055,934,1178,2955,14791,1025,4050,55843,1406535,60848,14379,131886,69749,107540,30140,,msa,30140,,2014
"Levelland, TX Micro Area",671,139,196,139,274,2475,538,1175,9297,191950,10019,3396,22472,11437,17760,30220,,msa,30220,,2014
"Lewisburg, PA Micro Area",715,380,393,139,881,4185,374,1969,17027,334230,15772,4217,35737,19034,37777,30260,,msa,30260,,2014
"Lewisburg, TN Micro Area",643,411,181,161,565,3080,351,1464,13188,363210,12809,4749,30621,15023,24381,30280,,msa,30280,,2014
"Lewiston, ID-WA Metro Area",673,614,502,708,1549,8047,533,1725,27289,421720,26127,7847,60320,30212,49946,30300,,msa,30300,,2014
"Lewiston-Auburn, ME Metro Area",706,1460,953,1308,3727,15930,841,4796,49187,1149970,48525,16756,104279,56557,86084,30340,,msa,30340,,2014
"Lewistown, PA Micro Area",621,431,277,479,776,5214,671,2717,21539,433480,18576,7248,45877,21129,37294,30380,,msa,30380,,2014
"Lexington, NE Micro Area",646,197,129,110,427,2948,328,1885,11365,201275,12455,3452,25713,14062,19833,30420,,msa,30420,,2014
"Lexington-Fayette, KY Metro Area",749,5791,4736,6236,19144,78849,6919,19627,212020,4697630,225673,81396,465320,261055,386496,30460,,msa,30460,,2014
"Liberal, KS Micro Area",661,233,109,103,370,2545,135,654,8096,152925,10281,4162,22772,11809,16620,30580,,msa,30580,,2014
"Lima, OH Metro Area",652,980,797,1316,3371,13002,936,4739,44930,843845,44456,18629,101506,52083,83535,30620,,msa,30620,,2014
"Lincoln, IL Micro Area",610,193,208,332,543,3351,363,990,11898,223115,10647,3029,23408,11911,24976,30660,,msa,30660,,2014
"Lincoln, NE Metro Area",725,3959,3428,4054,11263,48916,2070,6920,129677,2949865,157757,43094,295748,176876,246271,30700,,msa,30700,,2014
"Little Rock-North Little Rock-Conway, AR Metro Area",765,7627,5839,7802,20667,95134,7901,38985,313270,7234810,321334,104356,703479,363463,561753,30780,,msa,30780,,2014
"Lock Haven, PA Micro Area",675,240,180,226,1099,4244,444,4098,19045,376360,16430,6248,37005,18791,32490,30820,,msa,30820,,2014
"Logan, UT-ID Metro Area",678,1347,804,979,2670,13171,1050,3059,42805,958135,55568,19396,124732,62898,91994,30860,,msa,30860,,2014
"Logan, WV Micro Area",555,102,196,269,577,3589,1159,2288,16732,281590,11066,6961,35457,13244,29479,30880,,msa,30880,,2014
"Logansport, IN Micro Area",629,252,267,233,902,3756,318,1640,16399,342310,16635,6435,37781,19074,30481,30900,,msa,30900,,2014
"London, KY Micro Area",566,1341,911,1182,3058,15803,2897,6417,55056,835895,41640,32357,123642,50520,99768,30940,,msa,30940,,2014
"Longview, TX Metro Area",744,1361,1311,1914,5858,24489,2653,10804,88328,2033030,89160,36689,207320,100275,169231,30980,,msa,30980,,2014
"Manitowoc, WI Micro Area",604,601,508,485,1334,8203,832,3263,37180,748040,38934,7878,79713,43540,65663,31820,,msa,31820,,2014
"Mankato-North Mankato, MN Metro Area",736,956,561,980,3215,11783,779,2523,39652,848880,50324,14832,91829,57419,79687,31860,,msa,31860,,2014
"Mansfield, OH Metro Area",625,1264,861,1206,2874,15007,1192,6210,54421,1002295,47731,18834,115397,55669,98693,31900,,msa,31900,,2014
"Marietta, OH Micro Area",592,503,176,524,1381,6133,738,3274,28197,561785,24611,9859,59545,28377,50540,31930,,msa,31930,,2014
"Marinette, WI-MI Micro Area",565,466,270,464,1368,6222,760,15477,44564,566550,27356,8778,63824,31891,54037,31940,,msa,31940,,2014
"Marion, IN Micro Area",628,707,417,482,1655,8049,898,3507,30336,506125,26647,12447,63935,32002,56441,31980,,msa,31980,,2014
"Longview, WA Metro Area",758,908,1209,1476,3839,13475,781,3686,43451,892160,37143,18511,100642,45765,80913,31020,,msa,31020,,2014
"Los Alamos, NM Micro Area",974,122,38,133,243,1876,41,834,8329,132135,8448,986,17851,9337,14388,31060,,msa,31060,,2014
"Los Angeles-Long Beach-Anaheim, CA Metro Area",1284,193143,154531,215828,659375,2157615,101404,275865,4520541,161136555,5585254,2197573,12868687,6740138,10357620,31080,,msa,31080,,2014
"Louisville/Jefferson County, KY-IN Metro Area",735,12865,9717,11672,36282,159928,11545,51970,543855,13227010,560782,181445,1226527,649203,992592,31140,,msa,31140,,2014
"Lubbock, TX Metro Area",801,3736,2970,4094,13096,47100,3937,12330,123581,2265915,137429,57861,286258,154776,233306,31180,,msa,31180,,2014
"Ludington, MI Micro Area",672,224,142,226,751,3031,353,5126,17259,208160,11335,4491,28287,13764,23356,31220,,msa,31220,,2014
"Lufkin, TX Micro Area",750,892,513,1015,2290,10463,1341,5107,35947,603810,33638,16909,84661,39246,66359,31260,,msa,31260,,2014
"Lumberton, NC Micro Area",601,1190,932,1288,3589,16349,3222,7080,52526,1052000,45661,41950,131193,54194,103153,31300,,msa,31300,,2014
"Lynchburg, VA Metro Area",741,2469,1601,2141,7145,28419,3551,14649,113464,2527335,110171,38505,243192,126138,209268,31340,,msa,31340,,2014
"Macomb, IL Micro Area",656,260,185,437,1658,4796,816,1854,14407,205285,13724,6664,27563,16168,27782,31380,,msa,31380,,2014
"Macon, GA Metro Area",743,2335,2188,3096,9177,32306,3967,17601,101904,1970075,85826,52099,223325,102346,181367,31420,,msa,31420,,2014
"Madera, CA Metro Area",937,1284,1064,1894,3766,16793,2133,6776,49499,1027590,40205,33290,143767,58101,114471,31460,,msa,31460,,2014
"Madison, IN Micro Area",679,306,266,380,611,3658,379,1569,14315,311080,13284,4630,30183,15715,26289,31500,,msa,31500,,2014
"Madison, WI Metro Area",892,8556,6224,7942,23832,97854,3890,15711,271435,6950735,321301,75824,603866,362779,500162,31540,,msa,31540,,2014
"Madisonville, KY Micro Area",597,350,259,284,973,5182,717,2704,21237,406995,18960,7867,45448,21349,37057,31580,,msa,31580,,2014
"Magnolia, AR Micro Area",604,143,74,288,679,3033,776,2064,11573,167495,9631,6123,22826,11251,19761,31620,,msa,31620,,2014
"Malone, NY Micro Area",655,409,348,502,1130,5420,724,6161,25292,376710,18489,9001,45612,22048,42300,31660,,msa,31660,,2014
"Malvern, AR Micro Area",677,206,191,227,748,3461,652,2271,14298,348315,13147,4543,31356,15023,26853,31680,,msa,31680,,2014
"Manchester-Nashua, NH Metro Area",1067,4914,3129,4244,11834,51038,2245,12518,166754,5304025,196199,33938,394777,229187,323150,31700,,msa,31700,,2014
"Manhattan, KS Metro Area",863,1403,1093,1339,4037,16916,2185,3654,37925,799780,46002,16712,87396,53522,78516,31740,,msa,31740,,2014
"Marion, NC Micro Area",575,349,122,330,968,5115,1195,3720,20862,382010,16099,8892,44075,19694,36562,32000,,msa,32000,,2014
"Marion, OH Micro Area",702,682,576,735,1822,7767,457,3211,27797,561035,25083,11438,59947,28858,53863,32020,,msa,32020,,2014
"Marquette, MI Micro Area",618,775,538,505,2029,8154,911,7738,34431,503030,28150,10597,63023,32385,56614,32100,,msa,32100,,2014
"Marshall, MN Micro Area",609,317,106,174,605,3271,226,1046,11122,198800,13025,3433,24577,14766,20064,32140,,msa,32140,,2014
"Marshall, MO Micro Area",586,291,182,192,535,2882,208,1234,10099,176880,10019,4195,21955,11325,18702,32180,,msa,32180,,2014
"Marshall, TX Micro Area",690,390,293,380,911,6068,1022,4329,27873,600105,27242,10618,65199,31619,51981,32220,,msa,32220,,2014
"Marshalltown, IA Micro Area",654,239,239,239,769,4105,318,1425,16779,306950,18017,4730,39712,20706,31810,32260,,msa,32260,,2014
"Martin, TN Micro Area",567,182,203,437,1176,4662,726,1858,15512,289020,13833,6900,32093,16499,28667,32280,,msa,32280,,2014
"Martinsville, VA Micro Area",591,490,499,706,1836,8506,1241,4924,33370,569175,24984,12752,65615,29840,54345,32300,,msa,32300,,2014
"Maryville, MO Micro Area",602,231,318,257,1148,3889,300,929,9565,166095,10835,5475,20051,12329,19750,32340,,msa,32340,,2014
"Mason City, IA Micro Area",604,495,395,408,1044,6274,561,2661,25719,421945,25176,6842,49966,28092,41865,32380,,msa,32380,,2014
"Mayaguez, PR Metro Area",395,659,499,679,2633,14065,5917,11465,48435,531450,24832,48368,100983,33563,85069,32420,,msa,32420,,2014
"Mayfield, KY Micro Area",577,188,105,424,900,3711,657,2482,16766,313615,14353,6811,36768,16923,29286,32460,,msa,32460,,2014
"Maysville, KY Micro Area",555,185,60,215,221,2069,390,1481,8117,177050,7062,3392,17048,7906,13741,32500,,msa,32500,,2014
"McAlester, OK Micro Area",661,489,308,335,900,5219,968,4291,22768,354675,17680,8457,42885,19646,36286,32540,,msa,32540,,2014
"McAllen-Edinburg-Mission, TX Metro Area",658,4874,4568,6564,17955,70929,9051,33811,254961,5941870,273136,275717,797048,326064,560891,32580,,msa,32580,,2014
"McComb, MS Micro Area",631,272,377,473,1262,5663,1338,4649,24531,495845,17815,14158,52081,21205,40918,32620,,msa,32620,,2014
"Boston, MA Metro Division; Boston-Cambridge-Newton, MA-NH Metro Area",1257,29323,20113,22802,77864,310362,18281,59166,789131,28972195,931177,229792,1859481,1086310,1583038,14460,14454,division,14454,14460,2014
"Cambridge-Newton-Framingham, MA Metro Division; Boston-Cambridge-Newton, MA-NH Metro Area",1217,30350,20170,25890,74459,325031,15280,51348,922053,31961295,1111127,208329,2225803,1290464,1864195,14460,15764,division,15764,14460,2014
"Rockingham County-Strafford County, NH Metro Division; Boston-Cambridge-Newton, MA-NH Metro Area",1055,3960,2771,3979,9700,43734,2004,15321,179496,5996565,210173,29789,411312,245536,344354,14460,40484,division,40484,14460,2014
"Chicago-Naperville-Arlington Heights, IL Metro Division; Chicago-Naperville-Elgin, IL-IN-WI Metro Area",992,82015,60372,82042,256729,981454,61492,286093,2949617,103272975,3256505,1041561,7206113,3894858,5766377,16980,16974,division,16984,16980,2014
"Elgin, IL Metro Division; Chicago-Naperville-Elgin, IL-IN-WI Metro Area",962,5319,4051,5306,16011,58796,3022,15196,223886,8123545,282943,77967,613450,333277,477000,16980,20994,division,20994,16980,2014
"Gary, IN Metro Division; Chicago-Naperville-Elgin, IL-IN-WI Metro Area",815,5638,3989,6139,19432,74655,7009,33515,295442,8122615,295756,111548,695793,345357,552882,16980,23844,division,29414,16980,2014
"Lake County-Kenosha County, IL-WI Metro Division; Chicago-Naperville-Elgin, IL-IN-WI Metro Area",990,7657,4915,6737,20182,80913,4917,25891,330310,11353200,393903,89293,847934,466745,671905,16980,29404,division,29404,16980,2014
"Dallas-Plano-Irving, TX Metro Division; Dallas-Fort Worth-Arlington, TX Metro Area",934,53952,42292,53965,138202,639416,30641,135986,1697474,54613795,2015853,649285,4370669,2340995,3348364,19100,19124,division,19124,19100,2014
"Fort Worth-Arlington, TX Metro Division; Dallas-Fort Worth-Arlington, TX Metro Area",898,24834,18777,26166,64227,291955,16995,75799,884366,27521860,1020264,329435,2242828,1170720,1726253,19100,23104,division,23104,19100,2014
"Warren-Troy-Farmington Hills, MI Metro Division; Detroit-Warren-Dearborn, MI Metro Area",887,21028,14789,21857,62656,259932,16587,80509,1069785,30381080,1111694,278646,2479878,1307987,2005386,19820,47664,division,47664,19820,2014
"Detroit-Dearborn-Livonia, MI Metro Division; Detroit-Warren-Dearborn, MI Metro Area",797,17232,13606,20127,78521,241135,24399,149553,817106,16403585,651828,438295,1770604,825942,1403413,19820,19804,division,19804,19820,2014
"Anaheim-Santa Ana-Irvine, CA Metro Division; Los Angeles-Long Beach-Anaheim, CA Metro Area",1522,40576,29784,42196,119988,419139,18859,56181,1058466,36518055,1375356,391705,3049290,1623143,2444040,31080,11244,division,11244,31080,2014
"Los Angeles-Long Beach-Glendale, CA Metro Division; Los Angeles-Long Beach-Anaheim, CA Metro Area",1221,152567,124747,173632,539387,1738476,82545,219684,3462075,124618500,4209898,1805868,9819397,5116995,7913580,31080,31084,division,31084,31080,2014
"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metro Division; Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",1179,21838,16476,25551,72286,236902,15404,145239,812817,22313555,811673,263443,1800091,979383,1464593,33100,22744,division,22744,33100,2014
