NAME,B25064_001E,B25070_007E,B25070_008E,B25070_009E,B25070_010E,B25070_001E,B25070_011E,B25002_003E,B25002_001E,B08013_001E,B08012_001E,B17001_002E,B17001_001E,B23025_002E,B23025_001E,metropolitan statistical area/micropolitan statistical area,metropolitan division,geo_level,geo_code,parent_cbsa,year
"Laredo, TX Metro Area",844,2140,1896,2605,6632,28276,3546,8252,83041,2242870,105081,74264,270104,115090,192461,29700,,msa,29700,,2019
"Las Cruces, NM Metro Area",754,1844,1852,2503,7018,28729,2982,10055,87897,1788925,84309,55581,210408,96375,168734,29740,,msa,29740,,2019
"Las Vegas, NM Micro Area",660,152,138,401,817,3691,820,5643,18965,251695,9988,8295,30695,12089,27416,29780,,msa,29780,,2019
"Las Vegas-Henderson-Paradise, NV Metro Area",1132,32462,24840,34082,85051,362272,19378,116346,899870,24546955,975987,295030,2154251,1109385,1727250,29820,,msa,29820,,2019
"Laurel, MS Micro Area",676,772,430,623,1593,7791,1548,6017,37504,816805,33990,18144,83228,36794,65909,29860,,msa,29860,,2019
"Laurinburg, NC Micro Area",674,243,216,334,1441,5105,776,2390,15312,267600,11551,8897,32639,13741,27760,29900,,msa,29900,,2019
"Lawrence, KS Metro Area",926,1749,1549,1599,6090,22854,897,3409,50345,1309255,64067,20169,112036,71344,100418,29940,,msa,29940,,2019
"Lawrenceburg, TN Micro Area",661,424,147,206,705,3935,769,2300,18260,424545,15864,7250,42771,18290,33761,29980,,msa,29980,,2019
"Lawton, OK Metro Area",829,1505,1281,1439,3983,20568,1552,9598,54635,892730,50882,19001,117462,63523,100608,30020,,msa,30020,,2019
"Lebanon, MO Micro Area",661,245,184,268,572,4305,510,1910,16022,315290,14937,5265,35077,16619,27755,30060,,msa,30060,,2019
"Lebanon, NH-VT Micro Area",951,2317,1612,2124,4946,24041,2075,37232,125864,2475860,102133,20657,208279,114565,183587,30100,,msa,30100,,2019
"Lebanon, PA Metro Area",874,1358,916,1658,3140,16100,782,4030,57609,1489980,64819,14715,136039,71791,111299,30140,,msa,30140,,2019
"Levelland, TX Micro Area",696,231,108,241,297,2357,327,1387,9384,211730,9721,3662,22206,11004,17628,30220,,msa,30220,,2019
"Lewisburg, PA Micro Area",769,173,267,250,1038,4012,299,2824,17357,355000,16483,4258,36023,18599,38203,30260,,msa,30260,,2019
"Lewisburg, TN Micro Area",763,234,153,271,437,3481,365,1345,13669,423915,14042,4531,32476,15880,26216,30280,,msa,30280,,2019
"Lewiston, ID-WA Metro Area",754,679,493,548,1419,7121,501,2387,27872,453435,26787,8010,61273,30393,51014,30300,,msa,30300,,2019
"Lewiston-Auburn, ME Metro Area",771,1633,918,1262,2850,16271,870,4262,49892,1225310,50764,12283,104281,56822,86746,30340,,msa,30340,,2019
"Lewistown, PA Micro Area",682,495,286,396,818,5463,566,2811,21854,471710,20197,6127,45537,22153,37148,30380,,msa,30380,,2019
"Lexington, NE Micro Area",725,276,207,167,435,3208,242,1709,11616,208795,12601,3067,25355,13616,19762,30420,,msa,30420,,2019
"Lexington-Fayette, KY Metro Area",867,6497,4820,6139,18097,82719,5394,18083,220209,5229270,242027,78062,492508,272456,410171,30460,,msa,30460,,2019
"Liberal, KS Micro Area",787,189,121,76,427,2437,149,919,8240,161255,10424,3668,21737,11437,15841,30580,,msa,30580,,2019
"Lima, OH Metro Area",703,1078,823,976,2945,13387,849,4431,45081,906890,46046,13819,99233,51065,82102,30620,,msa,30620,,2019
"Lincoln, IL Micro Area",689,220,120,135,434,2943,161,1253,12050,254725,11612,2323,24979,13168,24117,30660,,msa,30660,,2019
"Lincoln, NE Metro Area",848,3965,3567,3826,10874,51846,2276,7334,138258,3328350,172466,38521,315394,187407,262474,30700,,msa,30700,,2019
"Little Rock-North Little Rock-Conway, AR Metro Area",845,8573,5842,8259,22074,102067,7579,41022,325149,7634870,331239,108782,722566,363253,582519,30780,,msa,30780,,2019
"Lock Haven, PA Micro Area",736,396,230,256,814,4378,309,4560,19250,407400,16939,5777,37185,18950,31915,30820,,msa,30820,,2019
"Logan, UT-ID Metro Area",795,1266,1104,1148,3281,15036,764,3435,46225,1112205,61808,20010,134696,68472,99842,30860,,msa,30860,,2019
"Logansport, IN Micro Area",650,270,208,276,561,3825,528,1681,16369,343520,17028,5353,36777,18595,30214,30900,,msa,30900,,2019
"London, KY Micro Area",612,1216,860,706,3302,17300,4351,10309,65085,1131320,49650,38880,142947,56103,117568,30940,,msa,30940,,2019
"Longview, TX Metro Area",830,2640,1798,2315,6648,32030,3360,18564,119532,2653445,115469,45024,273409,128518,222067,30980,,msa,30980,,2019
"Longview, WA Metro Area",854,1361,1275,1473,2787,14233,890,2759,44711,1070250,41570,15131,105240,47862,85037,31020,,msa,31020,,2019
"Los Alamos, NM Micro Area",1062,117,37,112,186,2053,116,453,8384,151000,9313,809,18540,10156,14864,31060,,msa,31060,,2019
"Los Angeles-Long Beach-Anaheim, CA Metro Area",1545,206281,154985,221118,642047,2239499,106647,288962,4643249,185667455,6005033,1820494,13059503,6924748,10672276,31080,,msa,31080,,2019
"Louisville/Jefferson County, KY-IN Metro Area",854,12965,9784,12629,31586,161812,10979,51983,543426,14046215,582639,154199,1230232,655549,1005538,31140,,msa,31140,,2019
"Lubbock, TX Metro Area",935,4596,2603,4932,13823,52007,4512,14958,132661,2571890,147934,57397,303925,161077,248255,31180,,msa,31180,,2019
"Ludington, MI Micro Area",698,300,149,165,511,2820,307,5350,17536,215550,12222,4294,28540,13435,23723,31220,,msa,31220,,2019
"Lufkin, TX Micro Area",827,700,765,947,2067,10504,1177,5887,36922,717440,34851,15026,84680,39169,67358,31260,,msa,31260,,2019
"Lumberton, NC Micro Area",645,1217,805,1123,2962,15799,3279,7283,53210,1153305,47223,35706,128917,52202,103205,31300,,msa,31300,,2019
"Lynchburg, VA Metro Area",817,2827,1949,2853,5542,30069,2955,15617,116529,2724585,114370,32965,248985,127835,216185,31340,,msa,31340,,2019
"Macomb, IL Micro Area",662,170,160,343,1078,3839,478,3018,14426,223515,12715,5928,27017,14653,25802,31380,,msa,31380,,2019
"Macon-Bibb County, GA Metro Area",800,2478,2004,2931,8290,33433,4487,16586,102717,2121985,89960,48109,221249,102105,182038,31420,,msa,31420,,2019
"Madera, CA Metro Area",1014,1491,1072,1860,3492,16109,1561,5796,50677,1500390,52938,29273,146837,63913,117569,31460,,msa,31460,,2019
"Madison, IN Micro Area",742,194,153,305,807,3554,261,1845,14477,325390,13574,4001,29674,14989,26472,31500,,msa,31500,,2019
"Madison, WI Metro Area",1046,8933,6032,8157,22568,105691,3990,14646,286584,7613580,347864,65544,637418,382317,532567,31540,,msa,31540,,2019
"Madisonville, KY Micro Area",715,392,153,280,964,5676,997,2817,21405,396460,18159,8534,44095,19964,36061,31580,,msa,31580,,2019
"Magnolia, AR Micro Area",664,170,110,109,499,2533,506,3104,11666,150480,8732,5482,21933,10034,19430,31620,,msa,31620,,2019
"Malone, NY Micro Area",703,382,337,274,1255,5438,691,6739,25754,357720,17811,7981,44890,20858,41669,31660,,msa,31660,,2019
"Malvern, AR Micro Area",619,226,228,379,279,2790,361,1913,14512,339685,12760,5658,31368,13980,27540,31680,,msa,31680,,2019
"Manchester-Nashua, NH Metro Area",1191,5196,3304,4346,11663,54689,2003,10106,171192,5908105,208441,31468,404745,237135,338329,31700,,msa,31700,,2019
"Manhattan, KS Metro Area",972,2220,1530,2350,5623,24781,1160,8033,55905,1127740,66984,20783,121581,74519,105579,31740,,msa,31740,,2019
"Manitowoc, WI Micro Area",672,524,482,443,1044,8517,665,2923,37486,742775,38411,7799,78223,41750,64901,31820,,msa,31820,,2019
"Mankato, MN Metro Area",870,1243,740,1132,3035,13278,665,2974,41950,928405,51288,14265,94901,59478,82280,31860,,msa,31860,,2019
"Mansfield, OH Metro Area",682,1224,776,1377,2900,15816,943,5741,54190,1114675,49859,15321,113445,55338,97923,31900,,msa,31900,,2019
"Marietta, OH Micro Area",668,568,386,458,1316,6644,646,3021,28218,589510,25614,8337,58671,28275,49998,31930,,msa,31930,,2019
"Marinette, WI-MI Micro Area",643,592,366,477,1219,7041,812,16037,45137,581505,28000,8087,62106,30965,53198,31940,,msa,31940,,2019
"Marion, IN Micro Area",700,697,613,543,1697,8326,690,4115,30487,513720,27061,10953,60861,31343,54276,31980,,msa,31980,,2019
"McAllen-Edinburg-Mission, TX Metro Area",734,6013,4721,6128,18040,76182,9641,37962,276307,6814775,303102,250879,844950,352862,604559,32580,,msa,32580,,2019
"McComb, MS Micro Area",717,404,152,300,1042,4464,938,4115,18519,331755,13589,12637,38291,14690,30450,32620,,msa,32620,,2019
"McMinnville, TN Micro Area",640,286,246,292,859,4801,1037,2248,17975,399875,16423,8714,40078,18169,32208,32660,,msa,32660,,2019
"McPherson, KS Micro Area",746,274,87,145,678,3761,338,924,13258,194160,14043,2382,27176,15177,22965,32700,,msa,32700,,2019
"Meadville, PA Micro Area",664,568,475,670,1685,9531,1246,9750,44914,796575,36085,10855,81944,40619,69856,32740,,msa,32740,,2019
"Medford, OR Metro Area",993,2944,2279,2760,8682,32449,2047,7190,95431,1620090,85681,33234,214204,101463,176884,32780,,msa,32780,,2019
"Memphis, TN-MS-AR Metro Area",930,16980,11709,17373,49298,199679,16460,69841,567073,14344830,592923,230793,1313071,668970,1043136,32820,,msa,32820,,2019
"Menomonie, WI Micro Area",796,431,264,272,1062,5368,492,1604,18463,489210,21594,4830,41074,24404,36801,32860,,msa,32860,,2019
"Merced, CA Metro Area",1021,3029,2457,3491,8589,38213,3470,5243,85251,2787960,97330,56217,265217,119232,199752,32900,,msa,32900,,2019
"Meridian, MS Micro Area",726,1111,327,833,2858,12561,1683,8479,48063,914155,40603,20757,97628,44400,81160,32940,,msa,32940,,2019
"Marion, NC Micro Area",645,374,241,212,660,4967,796,3230,21403,425645,17587,7402,44137,19844,37089,32000,,msa,32000,,2019
"Marion, OH Micro Area",731,765,588,617,1839,8318,634,3151,27888,572535,25159,8790,59343,28550,52912,32020,,msa,32020,,2019
"Marquette, MI Micro Area",738,748,450,621,1650,7761,697,8298,34850,515900,28872,9833,62841,32573,55956,32100,,msa,32100,,2019
"Marshall, MN Micro Area",666,329,215,200,603,3167,152,1259,11277,188610,12507,3473,24560,13895,19930,32140,,msa,32140,,2019
"Marshall, MO Micro Area",640,267,169,280,294,2518,308,1910,10182,177035,9735,3517,21653,10814,18279,32180,,msa,32180,,2019
"Marshalltown, IA Micro Area",689,481,299,268,590,4551,525,1374,16793,326865,17915,4651,38675,19903,30961,32260,,msa,32260,,2019
"Martin, TN Micro Area",626,520,313,448,813,4736,579,1975,15615,287595,13871,6264,30904,15183,27855,32280,,msa,32280,,2019
"Martinsville, VA Micro Area",618,809,379,593,1628,8395,997,6513,33263,540745,24000,12111,62985,27121,52494,32300,,msa,32300,,2019
"Maryville, MO Micro Area",657,250,131,340,693,3541,322,1371,9766,168075,10453,4263,19355,11410,19264,32340,,msa,32340,,2019
"Mason City, IA Micro Area",702,580,278,519,1066,6655,456,3459,25872,432515,24379,4879,49176,27200,41106,32380,,msa,32380,,2019
"Mayaguez, PR Metro Area",413,553,657,810,3405,15194,6811,13768,52413,569615,24687,51120,98442,33612,84289,32420,,msa,32420,,2019
"Mayfield, KY Micro Area",639,257,141,363,606,3511,643,2570,16886,346120,15105,7165,36557,16691,29293,32460,,msa,32460,,2019
"Maysville, KY Micro Area",661,200,144,105,325,2169,385,1463,8163,164580,6886,2978,16739,7660,13664,32500,,msa,32500,,2019
"McAlester, OK Micro Area",718,362,251,355,887,4903,856,5279,23095,345570,16432,7057,41959,18704,35431,32540,,msa,32540,,2019
"Mexico, MO Micro Area",649,195,120,211,356,2926,364,1607,10893,229240,10208,3540,23501,11444,20411,33020,,msa,33020,,2019
"Miami, OK Micro Area",677,293,223,223,647,3677,531,2216,14063,253155,12357,6302,30392,13634,24513,33060,,msa,33060,,2019
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",1363,79337,64620,93251,273856,865292,48874,406586,2534103,82074195,2743364,880300,6015495,3142270,4990746,33100,,msa,33100,,2019
"Michigan City-La Porte, IN Metro Area",747,728,778,1274,2449,11904,871,6138,49177,1064635,45045,15490,101967,50768,89052,33140,,msa,33140,,2019
"Middlesborough, KY Micro Area",522,282,201,315,900,3607,759,2611,13235,160610,7197,9218,25965,8409,21730,33180,,msa,33180,,2019
"Midland, MI Metro Area",777,656,463,568,1763,8002,480,2774,36973,807920,36110,8557,82022,40254,67563,33220,,msa,33220,,2019
"Midland, TX Metro Area",1269,1888,943,1158,3867,19296,1520,4586,63278,1669080,84134,16345,171686,90807,128660,33260,,msa,33260,,2019
"Milledgeville, GA Micro Area",702,430,426,540,2233,7598,1157,6814,25979,446400,19370,11065,47189,22353,44938,33300,,msa,33300,,2019
"Milwaukee-Waukesha, WI Metro Area",903,19909,15196,20135,58787,251626,13323,47620,678712,17398815,751418,206175,1545145,831994,1252002,33340,,msa,33340,,2019
"Minden, LA Micro Area",688,206,383,535,1727,5477,1440,3130,19681,382935,13814,11416,38265,15469,31540,33380,,msa,33380,,2019
"Mineral Wells, TX Micro Area",800,205,189,232,846,2799,305,5249,15504,269305,10845,5097,28153,12702,22579,33420,,msa,33420,,2019
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1102,36761,25035,33201,87462,412765,15309,68319,1442298,46303150,1809313,302434,3514868,2027086,2817590,33460,,msa,33460,,2019
"Minot, ND Micro Area",967,1126,694,591,2139,12059,715,5659,37480,794465,41092,6889,74960,44444,60493,33500,,msa,33500,,2019
"Missoula, MT Metro Area",863,1759,1063,1337,5231,20273,1206,4642,53955,1133110,60329,16317,114330,68285,97367,33540,,msa,33540,,2019
"Mitchell, SD Micro Area",760,259,255,268,584,3616,287,1002,10707,155035,11585,2952,22358,12553,18311,33580,,msa,33580,,2019
"Moberly, MO Micro Area",622,129,98,213,641,2458,141,2155,10781,214705,9997,3712,22672,10979,20046,33620,,msa,33620,,2019
"Mobile, AL Metro Area",849,4243,3357,4458,13416,56437,7890,29984,192225,4309390,170513,79726,422479,192116,340683,33660,,msa,33660,,2019
"Modesto, CA Metro Area",1155,5949,5240,6901,18537,73322,4889,7850,181748,6305400,210559,81415,538643,251150,411851,33700,,msa,33700,,2019
"Monroe, LA Metro Area",736,2589,1751,2703,6435,28153,4665,19002,92872,1734600,78680,47541,195368,86827,159449,33740,,msa,33740,,2019
"Monroe, MI Metro Area",834,1254,906,1501,2202,12151,769,4441,64370,1683410,66373,16493,148255,73858,121731,33780,,msa,33780,,2019
"Montgomery, AL Metro Area",895,3940,2884,3818,13272,52016,5394,22696,167579,3576375,156823,62266,360804,176120,296606,33860,,msa,33860,,2019
"Montrose, CO Micro Area",921,316,302,442,1191,5284,552,2930,22233,363795,18006,6570,45980,21262,37725,33940,,msa,33940,,2019
"Morehead City, NC Micro Area",902,603,412,550,1604,8165,953,20464,50219,681735,29090,7238,67723,33255,58319,33980,,msa,33980,,2019
"Mount Vernon, OH Micro Area",737,468,317,406,1357,6508,685,2572,25820,713790,26586,7593,57946,30008,49017,34540,,msa,34540,,2019
"Mount Vernon-Anacortes, WA Metro Area",1102,1489,1129,1043,3330,15238,949,5400,53893,1364200,52468,14815,123656,60464,101230,34580,,msa,34580,,2019
"Muncie, IN Metro Area",727,1211,760,1402,4764,16811,1701,6690,52716,1039035,49967,23562,107758,56542,96541,34620,,msa,34620,,2019
"Murray, KY Micro Area",705,363,255,384,1457,5632,827,3824,18820,290865,17239,7541,35042,19168,32582,34660,,msa,34660,,2019
"Muscatine, IA Micro Area",831,294,154,292,778,4426,413,1499,18159,350965,20199,4054,42090,22221,33417,34700,,msa,34700,,2019
"Muskegon, MI Metro Area",760,1254,1231,1708,3705,16669,1282,8153,74092,1579610,72639,25719,166377,81218,137713,34740,,msa,34740,,2019
"Muskogee, OK Micro Area",681,748,488,840,1931,9101,1068,4747,30981,526785,25334,13641,64789,28310,53611,34780,,msa,34780,,2019
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",959,3963,2951,3966,11212,47813,5224,108091,295290,4228665,184846,64409,457311,212953,391969,34820,,msa,34820,,2019
"Nacogdoches, TX Micro Area",768,672,605,1083,2816,10318,888,4685,28442,556105,26431,14803,59750,30497,51544,34860,,msa,34860,,2019
"Napa, CA Metro Area",1700,1717,1313,1632,4046,17429,968,6897,55602,1669405,65157,10614,136360,74549,114315,34900,,msa,34900,,2019
"Naples-Marco Island, FL Metro Area",1317,3702,2849,4075,9445,38127,2270,71494,214473,3538185,142967,41243,367773,164957,314236,34940,,msa,34940,,2019
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1073,22628,15380,19173,46778,243888,15036,61186,769974,25038550,899009,209076,1835177,1017812,1483677,34980,,msa,34980,,2019
"Morgan City, LA Micro Area",781,486,492,389,1072,7800,2700,3648,23504,384675,18440,9890,50119,21145,40082,34020,,msa,34020,,2019
"Morgantown, WV Metro Area",819,1271,817,1029,5593,19190,2326,8183,60078,1381550,60251,25360,130122,69178,117948,34060,,msa,34060,,2019
"Morristown, TN Metro Area",706,1195,846,1289,2777,14969,2100,8927,62496,1414135,56433,21796,137008,64003,114399,34100,,msa,34100,,2019
"Moscow, ID Micro Area",737,527,372,630,1783,7044,347,1538,16960,357765,18850,6571,36351,21104,32957,34140,,msa,34140,,2019
"Moses Lake, WA Micro Area",785,907,505,615,1550,11554,1225,6658,37476,718625,37742,14023,94542,43435,70039,34180,,msa,34180,,2019
"Moultrie, GA Micro Area",647,574,347,435,1273,5742,915,3145,18650,403355,17814,11124,44708,20259,34836,34220,,msa,34220,,2019
"Mountain Home, AR Micro Area",703,327,329,355,609,4397,406,4452,22887,247900,15262,5360,40888,16824,35079,34260,,msa,34260,,2019
"Mountain Home, ID Micro Area",833,525,452,326,506,4263,491,1883,12489,233640,11453,3959,25883,12789,20606,34300,,msa,34300,,2019
"Mount Airy, NC Micro Area",628,734,220,549,1464,7737,1279,5007,34160,789540,30008,11651,70930,32635,58469,34340,,msa,34340,,2019
"Mount Gay-Shamrock, WV Micro Area",662,261,62,163,646,3779,1273,3037,16853,253515,9296,8268,32531,11475,27271,34350,,msa,34350,,2019
"Mount Pleasant, MI Micro Area",736,745,440,683,3141,9367,808,4415,29154,569080,31317,16707,64236,36417,59838,34380,,msa,34380,,2019
"Mount Pleasant, TX Micro Area",712,304,389,431,711,4867,366,2705,18203,389545,19198,8072,45056,20924,33999,34420,,msa,34420,,2019
"Mount Sterling, KY Micro Area",679,473,186,304,650,5252,945,3487,21446,483810,17896,9014,46021,20049,36783,34460,,msa,34460,,2019
"Mount Vernon, IL Micro Area",701,341,299,298,744,4009,362,2013,16998,294960,15084,6046,35505,17336,30393,34500,,msa,34500,,2019
"Natchez, MS-LA Micro Area",617,464,552,549,1194,6648,1977,5904,24303,378650,16180,13488,46406,18515,41139,35020,,msa,35020,,2019
"Natchitoches, LA Micro Area",713,704,395,958,2121,8235,1780,4474,19133,279805,11721,12235,37875,14118,30309,35060,,msa,35060,,2019
"New Bern, NC Metro Area",885,1492,1193,1469,3289,17571,1759,9178,59865,1144520,52561,18615,118576,59212,101555,35100,,msa,35100,,2019
"Newberry, SC Micro Area",765,269,277,448,794,3961,600,3478,18288,417095,16311,6539,37058,18027,30829,35140,,msa,35140,,2019
"New Castle, IN Micro Area",721,491,178,504,849,4853,466,2897,21201,514115,18844,6748,44740,21023,39551,35220,,msa,35220,,2019
"New Castle, PA Micro Area",696,753,659,882,1955,9431,1221,4204,41259,879970,37391,11670,84605,42252,71677,35260,,msa,35260,,2019
"New Haven-Milford, CT Metro Area",1153,10579,7790,11403,32548,126121,8075,36481,367053,10273960,402925,97553,831151,460033,704968,35300,,msa,35300,,2019
"New Orleans-Metairie, LA Metro Area",991,14914,11931,15258,51487,181670,16813,75486,557844,14558415,557173,215731,1245779,634716,1015015,35380,,msa,35380,,2019
"New Philadelphia-Dover, OH Micro Area",772,720,626,738,2049,10726,950,3586,40217,1002590,42099,11645,90912,45983,73768,35420,,msa,35420,,2019
"Newport, OR Micro Area",924,596,520,635,1602,7321,700,10227,31525,328650,17465,7794,47893,20309,41355,35440,,msa,35440,,2019
"Newport, TN Micro Area",646,301,138,176,807,4629,988,3540,17600,379015,13481,8242,35103,15214,29197,35460,,msa,35460,,2019
"New Ulm, MN Micro Area",629,129,117,183,256,2242,150,965,11729,198830,12443,1670,24075,13917,20407,35580,,msa,35580,,2019
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",1439,295463,206766,282870,907177,3408166,178562,720241,7717242,331098380,8905221,2435057,18966426,10097577,15599578,35620,,msa,35620,,2019
"Niles, MI Metro Area",743,1621,1212,1358,4082,18651,1459,13849,77514,1344625,67729,24305,150558,76158,124155,35660,,msa,35660,,2019
"Nogales, AZ Micro Area",675,600,211,467,1131,5128,458,2481,18334,394730,16452,10729,46120,18694,35419,35700,,msa,35700,,2019
"Norfolk, NE Micro Area",684,469,164,367,926,6047,687,1638,21283,371555,23577,5990,46862,26045,37360,35740,,msa,35740,,2019
"North Platte, NE Micro Area",748,392,270,365,824,5049,347,2087,17481,273985,17321,3569,35623,18820,28890,35820,,msa,35820,,2019
"North Port-Sarasota-Bradenton, FL Metro Area",1209,8166,5549,8113,21096,85268,5358,103568,431766,7621625,301052,81662,793476,350781,687720,35840,,msa,35840,,2019
"North Vernon, IN Micro Area",714,152,29,157,410,2402,207,1524,12316,331270,13410,2987,27350,14328,22048,35860,,msa,35860,,2019
"Warrensburg, MO Micro Area",806,654,487,737,1537,7750,396,2416,22280,543950,25341,7098,49035,28470,43202,47660,,msa,47660,,2019
"Warsaw, IN Micro Area",788,633,483,446,1080,7818,753,7529,38526,721175,37280,7584,77232,41226,61891,47700,,msa,47700,,2019
"Washington, IN Micro Area",692,193,112,167,511,2977,446,1327,12554,361760,13911,3888,32556,15105,24479,47780,,msa,47780,,2019
"Washington, NC Micro Area",740,339,393,439,1407,5936,880,6380,26081,424155,18346,8689,46640,20864,38703,47820,,msa,47820,,2019
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1690,72480,53843,65705,172844,807672,36021,144270,2361267,108917245,3111430,475067,6089543,3527931,4924117,47900,,msa,47900,,2019
"Washington Court House, OH Micro Area",718,325,228,225,805,4131,410,1010,12783,319660,12084,4551,28101,13532,22646,47920,,msa,47920,,2019
"North Wilkesboro, NC Micro Area",632,496,539,329,1460,6988,989,4834,33587,714590,28202,11929,67437,31244,55949,35900,,msa,35900,,2019
"Norwalk, OH Micro Area",695,454,309,546,1073,6672,643,2372,25307,599535,26423,7580,57565,28774,45821,35940,,msa,35940,,2019
"Norwich-New London, CT Metro Area",1130,3677,2009,3096,7890,36261,1990,15599,123426,3077020,129793,24040,255691,148327,221259,35980,,msa,35980,,2019
"Oneonta, NY Micro Area",833,363,264,682,1632,6517,626,7823,31232,594020,25908,8154,54849,29761,51507,36580,,msa,36580,,2019
"Ontario, OR-ID Micro Area",709,438,433,529,1009,6624,873,2404,21342,375635,19559,8870,49578,22216,41174,36620,,msa,36620,,2019
"Waterloo-Cedar Falls, IA Metro Area",784,1563,894,1545,4932,20887,1376,6156,73892,1431425,82747,22531,162734,92265,136594,47940,,msa,47940,,2019
"Watertown, SD Micro Area",734,347,225,132,1187,4633,482,1670,16001,263490,16777,3883,33436,18648,26502,47980,,msa,47980,,2019
"Watertown-Fort Atkinson, WI Micro Area",857,1001,588,744,1495,9839,614,2853,35818,1065845,43370,6800,81518,47783,68941,48020,,msa,48020,,2019
"Watertown-Fort Drum, NY Metro Area",987,1873,914,1739,3702,18599,1452,17235,59969,888180,49236,14897,106273,56102,88137,48060,,msa,48060,,2019
"Wauchula, FL Micro Area",740,193,323,139,438,2758,389,1900,9763,223200,9194,6105,25304,10380,20760,48100,,msa,48100,,2019
"Wausau-Weston, WI Metro Area",742,1505,918,1238,2763,18185,1213,8386,76477,1581620,80168,14687,160620,88486,131457,48140,,msa,48140,,2019
"Waycross, GA Micro Area",662,724,425,631,1451,6619,620,4014,24885,444835,19941,12432,52089,22120,43126,48180,,msa,48180,,2019
"Weatherford, OK Micro Area",728,80,108,191,1049,3985,594,1983,12636,255940,13129,5000,27535,14339,22458,48220,,msa,48220,,2019
"Weirton-Steubenville, WV-OH Metro Area",657,941,560,1087,2704,14304,1964,7752,57663,1164605,48127,18071,114522,54294,98227,48260,,msa,48260,,2019
"Wenatchee, WA Metro Area",909,973,686,1124,2072,14875,1851,11048,54695,979255,51013,13660,116935,57395,92335,48300,,msa,48300,,2019
"West Plains, MO Micro Area",598,235,181,197,987,5017,972,2403,18281,298015,15679,8782,39430,17138,31666,48460,,msa,48460,,2019
"West Point, MS Micro Area",750,103,47,201,498,2182,608,1671,9289,149155,6619,4941,19349,7858,15797,48500,,msa,48500,,2019
"Wheeling, WV-OH Metro Area",642,1250,594,1112,2244,13751,2022,13504,68924,1376160,58319,17351,134546,64612,117558,48540,,msa,48540,,2019
"Whitewater, WI Micro Area",880,957,738,889,2892,12830,848,11505,52379,1223155,50243,10666,100240,55905,83850,48580,,msa,48580,,2019
"Wichita, KS Metro Area",818,6797,5621,6917,16827,85635,5449,26997,271802,5889335,295695,81370,625857,326119,491722,48620,,msa,48620,,2019
"Wichita Falls, TX Metro Area",793,1677,1277,1548,4468,20398,1774,9559,65472,1098905,66795,21985,135516,74287,120811,48660,,msa,48660,,2019
"Williamsport, PA Metro Area",787,1260,918,953,3224,14027,979,7820,53428,1064205,50743,14691,107874,56021,93641,48700,,msa,48700,,2019
"Williston, ND Micro Area",968,397,226,311,577,6787,510,5002,19322,300530,17926,2108,34454,19249,26043,48780,,msa,48780,,2019
"Willmar, MN Micro Area",776,218,190,425,887,4389,317,3028,19917,362660,20652,4409,41941,22708,33403,48820,,msa,48820,,2019
"Wilmington, NC Metro Area",1018,3710,2632,4136,10861,44199,3899,22683,140061,2786550,125721,43744,280074,147066,238744,48900,,msa,48900,,2019
"Wilmington, OH Micro Area",755,499,244,500,1069,5845,516,1635,18163,491205,18412,6002,40554,20918,33281,48940,,msa,48940,,2019
"Wilson, NC Micro Area",753,922,1006,824,3088,13096,1111,4132,36146,737400,34082,16217,79833,38764,64647,48980,,msa,48980,,2019
"Winchester, VA-WV Metro Area",1047,1344,843,1266,2388,15102,1671,8818,60099,1970170,61969,13628,134274,69049,110747,49020,,msa,49020,,2019
"Winfield, KS Micro Area",694,299,260,317,591,4397,439,2669,16168,283310,14802,4675,33085,16286,27828,49060,,msa,49060,,2019
"Winnemucca, NV Micro Area",841,216,169,85,217,1858,202,1052,7552,225555,7886,2208,16622,8792,12782,49080,,msa,49080,,2019
"Winona, MN Micro Area",696,434,257,404,1406,5749,312,1778,21220,483200,26534,6074,47085,29676,42667,49100,,msa,49100,,2019
"Winston-Salem, NC Metro Area",773,7586,5000,6585,19262,87917,7367,33294,298171,6799670,285913,104252,651843,322859,535200,49180,,msa,49180,,2019
"Wisconsin Rapids-Marshfield, WI Micro Area",718,742,373,624,1628,8933,620,2736,35068,662530,33998,7418,72250,37386,58965,49220,,msa,49220,,2019
"Woodward, OK Micro Area",787,185,79,302,299,2571,476,2204,11313,188565,10600,2887,23614,11758,19273,49260,,msa,49260,,2019
"Wooster, OH Micro Area",735,971,503,692,2018,11850,968,2824,46648,1073975,52273,12618,111821,58108,91002,49300,,msa,49300,,2019
"Worcester, MA-CT Metro Area",1047,11632,7517,9736,25648,122094,8407,29918,384822,13045770,444871,93290,907793,507790,767642,49340,,msa,49340,,2019
"Worthington, MN Micro Area",726,130,109,138,346,2356,202,626,8659,167380,10061,2889,21315,11117,16353,49380,,msa,49380,,2019
"Yakima, WA Metro Area",825,2546,1903,2091,6058,30986,2867,5650,88698,1895635,99959,42755,245808,113442,182907,49420,,msa,49420,,2019
